🐷綜合直播,#genre#
壹新聞,http://122.117.71.103:8686/http/61.222.53.250:8081/hls/66/808/ch24.m3u8
Bloomberg News,http://122.117.71.103:8687/http/61.222.53.250:8078/hls/43/80/bloomber.m3u8
NHK世界HD,http://122.117.71.103:8688/http/61.222.53.250:8081/hls/62/804/ch06.m3u8
鏡電視新聞台,http://122.117.71.103:8697/http/61.222.53.250:8092/upload/114/MNEWS_TS-1111_1.m3u8
好萊塢電影HD,http://122.117.71.103:8689/http/61.222.53.250:8081/hls/74/816/ch55.m3u8
緯來電影HD,http://122.117.71.103:8666/http/61.222.53.250:8081/hls/69/811/ch35.m3u8
龍華電影台,http://122.117.71.103:8667/http/61.222.53.250:8068/hls/10/80/cstv10.m3u8
HBO,http://122.117.71.103:8668/http/61.222.53.250:8081/hls/71/813/ch41.m3u8
AXN,http://122.117.71.103:8669/http/61.222.53.250:8081/hls/71/813/ch43.m3u8
CINEMAX HD,http://122.117.71.103:8670/http/61.222.53.250:8081/hls/71/813/ch42.m3u8
AMC 電影台,http://122.117.71.103:8671/http/61.222.53.250:8092/upload/115/AMC_TS-1111_1.m3u8
寵物頻道,http://122.117.71.103:8690/http/61.222.53.250:8078/hls/40/80/pettv.m3u8
緯來育樂HD,http://122.117.71.103:8691/http/61.222.53.250:8081/hls/68/810/ch30.m3u8
緯來體育HD,http://122.117.71.103:8692/http/61.222.53.250:8081/hls/67/809/ch28.m3u8
博斯運動一,http://122.117.71.103:8693/http/61.222.53.250:8068/hls/15/80/cstv15.m3u8
momo 綜合台,http://122.117.71.103:8694/http/61.222.53.250:8081/hls/76/818/momo_max.m3u8
DAZN 1  HD,http://122.117.71.103:8695/http/61.222.53.250:8078/hls/25/80/esport.m3u8
DAZN 2  HD,http://122.117.71.103:8696/http/61.222.53.250:8078/hls/26/80/esport2.m3u8
廈門衛視,http://122.117.71.103:8672/http/61.222.53.250:8078/hls/42/80/xmtv.m3u8
CCTV4-中央衛視,http://122.117.71.103:8673/http/61.222.53.250:8078/hls/42/80/cctv4.m3u8
海峽衛視HD,http://122.117.71.103:8674/http/61.222.53.250:8078/hls/42/80/fjttv.m3u8
浙江衛視,http://122.117.71.103:8675/http/61.222.53.250:8078/hls/41/80/zhejiang.m3u8
東方衛視,http://122.117.71.103:8676/http/61.222.53.250:8078/hls/41/80/east.m3u8
湖南衛視,http://122.117.71.103:8677/http/61.222.53.250:8078/hls/41/80/huana.m3u8
鳯凰衛視資訊,http://122.117.71.103:8678/http/61.222.53.250:8078/hls/20/80/phoenixif.m3u8
鳯凰衛視中文,http://122.117.71.103:8679/http/61.222.53.250:8078/hls/21/80/phoenixch.m3u8

台視HD,http://mushui.serv00.net/mqlive.php?ip=211.23.114.106&url=http://211.23.114.106:5003/live1047.m3u8
中視HD,http://211.23.114.106:8534/http/61.219.99.20:8081/hls/88/80/Ctv4max.m3u8
華視HD,http://211.23.114.106:8504/http/61.219.99.20:8081/hls/89/80/Cts4max.m3u8
民視HD,http://211.23.114.106:8501/http/61.219.99.20:8081/hls/85/80/Ftv4max.m3u8
公視,http://211.23.114.106:8550/http/61.219.99.20:8081/hls/87/80/Pts4max.m3u8
人間衛視,http://211.23.114.106:9306/http/61.219.99.20:8081/hls/69/811/ch36.m3u8
大愛電視,http://211.23.114.106:9307/http/61.219.99.20:8081/hls/73/815/ch52.m3u8
好消息GOOD TV,http://211.23.114.106:9308/http/61.219.99.20:8081/hls/74/816/ch53.m3u8
Trace Sport Stars,http://211.23.114.106:8505/http/61.219.99.20:8092/upload/212/TraceS_TS-1111_1.m3u8
DISCOVERY,http://211.23.114.106:9310/http/61.219.99.20:8081/hls/71/813/ch44.m3u8
旅遊生活,http://211.23.114.106:9311/http/61.219.99.20:8081/hls/70/812/ch38.m3u8
動物星球,http://211.23.114.106:9312/http/61.219.99.20:8081/hls/70/812/ch37.m3u8
亞洲旅遊,http://211.23.114.106:8512/http/61.219.99.20:8081/hls/76/818/ch61.m3u8
MOMO親子台,http://211.23.114.106:8516/http/61.219.99.20:8081/hls/90/80/momo4max.m3u8
東森幼幼HD,http://211.23.114.106:8551/http/61.219.99.20:8081/hls/63/805/ch09.m3u8
龍華卡通台,http://211.23.114.106:8506/http/61.219.99.20:8068/hls/14/80/cstv14.m3u8
緯來綜合HD,http://211.23.114.106:8536/http/61.219.99.20:8081/hls/68/810/ch32.m3u8
八大第一HD,http://211.23.114.106:9318/http/61.219.99.20:8081/hls/66/808/ch22.m3u8
八大綜合HD,http://211.23.114.106:8521/http/61.219.99.20:8081/hls/66/808/ch21.m3u8
三立台灣HD,http://211.23.114.106:9378/http/61.219.99.20:8081/hls/65/807/ch20.m3u8
三立都會HD,http://211.23.114.106:8538/http/61.219.99.20:8081/hls/65/807/ch19.m3u8
韓國娛樂台,http://211.23.114.106:8544/http/61.219.99.20:8092/upload/116/KMTV_TS-1111_1.m3u8
東森綜合HD,http://211.23.114.106:8535/http/61.219.99.20:8081/hls/63/805/ch12.m3u8
超視HD,http://211.23.114.106:9381/http/61.219.99.20:8081/hls/64/806/ch14.m3u8
中天綜合HD,http://211.23.114.106:9325/http/61.219.99.20:8081/hls/67/809/ch25.m3u8
中天娛樂HD,http://211.23.114.106:8508/http/61.219.99.20:8081/hls/67/809/ch26.m3u8
東風衛視,http://211.23.114.106:9327/http/61.219.99.20:8081/hls/68/810/ch31.m3u8
MUCH TV,http://211.23.114.106:9328/http/61.219.99.20:8081/hls/72/814/ch45.m3u8
東森戲劇HD,http://211.23.114.106:8552/http/61.219.99.20:8081/hls/64/806/ch13.m3u8
八大戲劇HD,http://211.23.114.106:9330/http/61.219.99.20:8081/hls/66/808/ch23.m3u8
TVBS歡樂HD,http://211.23.114.106:8553/http/61.219.99.20:8081/hls/65/807/ch17.m3u8
緯來戲劇,http://211.23.114.106:9332/http/61.219.99.20:8081/hls/69/811/ch33.m3u8
龍華戲劇台,http://211.23.114.106:8522/http/61.219.99.20:8068/hls/13/80/cstv13.m3u8
龍華日韓劇,http://211.23.114.106:8525/http/61.219.99.20:8068/hls/12/80/cstv12.m3u8
龍華偶像劇,http://211.23.114.106:8515/http/61.219.99.20:8068/hls/11/80/cstv11.m3u8
緯來日本HD,http://211.23.114.106:9336/http/61.219.99.20:8081/hls/69/811/ch34.m3u8
Taiwan Plus,http://mushui.serv00.net/mqlive.php?ip=211.23.114.106&url=http://211.23.114.106:5003/live1674.m3u8
年代新聞,http://mushui.serv00.net/mqlive.php?ip=211.23.114.106&url=http://211.23.114.106:5003/live1192.m3u8
東森新聞HD,http://mushui.serv00.net/mqlive.php?ip=211.23.114.106&url=http://211.23.114.106:5003/live1014.m3u8
中天新聞,http://mushui.serv00.net/mqlive.php?ip=211.23.114.106&url=http://211.23.114.106:5003/live1675.m3u8
民視新聞,http://mushui.serv00.net/mqlive.php?ip=211.23.114.106&url=http://211.23.114.106:5003/live1204.m3u8
三立新聞HD,http://mushui.serv00.net/mqlive.php?ip=211.23.114.106&url=http://211.23.114.106:5003/live1016.m3u8
TVBS新聞HD,http://211.23.114.106:8510/http/61.219.99.20:8081/hls/75/817/ch59.m3u8
TVBS HD,http://211.23.114.106:9344/http/61.219.99.20:8081/hls/75/817/ch58.m3u8
非凡新聞HD,http://mushui.serv00.net/mqlive.php?ip=211.23.114.106&url=http://211.23.114.106:5003/live1013.m3u8
非凡商業HD,http://mushui.serv00.net/mqlive.php?ip=211.23.114.106&url=http://211.23.114.106:5003/live1012.m3u8
東森財經HD,http://mushui.serv00.net/mqlive.php?ip=211.23.114.106&url=http://211.23.114.106:5003/live1017.m3u8
寰宇新聞,http://mushui.serv00.net/mqlive.php?ip=211.23.114.106&url=http://211.23.114.106:5003/live1222.m3u8
壹新聞,http://mushui.serv00.net/mqlive.php?ip=211.23.114.106&url=http://211.23.114.106:5003/live1676.m3u8
Bloomberg News,http://211.23.114.106:9350/http/61.219.99.20:8078/hls/43/80/bloomber.m3u8
NHK世界HD,http://211.23.114.106:9351/http/61.219.99.20:8081/hls/62/804/ch06.m3u8
鏡電視新聞台,http://211.23.114.106:8545/http/61.219.99.20:8092/upload/114/MNEWS_TS-1111_1.m3u8
好萊塢電影HD,http://211.23.114.106:9353/http/61.219.99.20:8081/hls/74/816/ch55.m3u8
緯來電影HD,http://211.23.114.106:9354/http/61.219.99.20:8081/hls/69/811/ch35.m3u8
龍華電影台,http://211.23.114.106:8509/http/61.219.99.20:8068/hls/10/80/cstv10.m3u8
HBO,http://211.23.114.106:9356/http/61.219.99.20:8081/hls/71/813/ch41.m3u8
AXN,http://211.23.114.106:9357/http/61.219.99.20:8081/hls/71/813/ch43.m3u8
CINEMAX HD,http://211.23.114.106:9358/http/61.219.99.20:8081/hls/71/813/ch42.m3u8
AMC 電影台,http://211.23.114.106:9359/http/61.219.99.20:8092/upload/115/AMC_TS-1111_1.m3u8
寵物頻道,http://211.23.114.106:9360/http/59.120.8.187:8078/hls/40/80/pettv.m3u8
緯來育樂HD,http://211.23.114.106:8513/http/59.120.8.187:8081/hls/68/810/ch30.m3u8
緯來體育HD,http://211.23.114.106:8528/http/59.120.8.187:8081/hls/67/809/ch28.m3u8
博斯運動一,http://211.23.114.106:8518/http/59.120.8.187:8068/hls/15/80/cstv15.m3u8
momo綜合台,http://211.23.114.106:8511/http/59.120.8.187:8081/hls/76/818/momo_max.m3u8
DAZN 1,http://211.23.114.106:8523/http/59.120.8.187:8078/hls/25/80/esport.m3u8
DAZN 2,http://211.23.114.106:8555/http/59.120.8.187:8078/hls/26/80/esport2.m3u8
廈門衛視,http://211.23.114.106:8530/http/59.120.8.187:8078/hls/42/80/xmtv.m3u8
CCTV4-中央衛視,http://211.23.114.106:8542/http/59.120.8.187:8078/hls/42/80/cctv4.m3u8
海峽衛視,http://211.23.114.106:8554/http/59.120.8.187:8078/hls/42/80/fjttv.m3u8
浙江衛視,http://211.23.114.106:8537/http/59.120.8.187:8078/hls/41/80/zhejiang.m3u8
東方衛視,http://211.23.114.106:8517/http/59.120.8.187:8078/hls/41/80/east.m3u8
湖南衛視,http://211.23.114.106:8502/http/59.120.8.187:8078/hls/41/80/huana.m3u8
鳯凰衛視資訊,http://211.23.114.106:8548/http/59.120.8.187:8078/hls/20/80/phoenixif.m3u8
鳯凰衛視中文,http://211.23.114.106:8549/http/59.120.8.187:8078/hls/21/80/phoenixch.m3u8

台視HD,http://220.134.196.147:9110/http/61.219.99.20:8081/hls/86/80/Ttv4max.m3u8
中視HD,http://220.134.196.147:8510/http/61.219.99.20:8081/hls/88/80/Ctv4max.m3u8
華視HD,http://220.134.196.147:8539/http/61.219.99.20:8081/hls/89/80/Cts4max.m3u8
民視HD,http://220.134.196.147:9574/http/61.219.99.20:8081/hls/85/80/Ftv4max.m3u8
公視,http://220.134.196.147:8554/http/61.219.99.20:8081/hls/87/80/Pts4max.m3u8
人間衛視,http://220.134.196.147:8515/http/61.219.99.20:8081/hls/69/811/ch36.m3u8
大愛電視,http://220.134.196.147:8549/http/61.219.99.20:8081/hls/73/815/ch52.m3u8
好消息GOOD TV,http://220.134.196.147:8523/http/61.219.99.20:8081/hls/74/816/ch53.m3u8
Trace Sport Stars,http://220.134.196.147:8569/http/61.219.99.20:8092/upload/212/TraceS_TS-1111_1.m3u8
DISCOVERY,http://220.134.196.147:8516/http/61.219.99.20:8081/hls/71/813/ch44.m3u8
旅遊生活,http://220.134.196.147:8557/http/61.219.99.20:8081/hls/70/812/ch38.m3u8
動物星球,http://220.134.196.147:8540/http/61.219.99.20:8081/hls/70/812/ch37.m3u8
亞洲旅遊,http://220.134.196.147:8579/http/61.219.99.20:8081/hls/76/818/ch61.m3u8
MOMO親子台,http://220.134.196.147:8517/http/61.219.99.20:8081/hls/90/80/momo4max.m3u8
東森幼幼HD,http://220.134.196.147:9588/http/61.219.99.20:8081/hls/63/805/ch09.m3u8
龍華卡通台,http://220.134.196.147:8568/http/61.219.99.20:8068/hls/14/80/cstv14.m3u8
緯來綜合HD,http://220.134.196.147:8533/http/61.219.99.20:8081/hls/68/810/ch32.m3u8
八大第一HD,http://220.134.196.147:8505/http/61.219.99.20:8081/hls/66/808/ch22.m3u8
八大綜合HD,http://220.134.196.147:8518/http/61.219.99.20:8081/hls/66/808/ch21.m3u8
三立台灣HD,http://220.134.196.147:8513/http/61.219.99.20:8081/hls/65/807/ch20.m3u8
三立都會HD,http://220.134.196.147:8503/http/61.219.99.20:8081/hls/65/807/ch19.m3u8
韓國娛樂台,http://220.134.196.147:8506/http/61.219.99.20:8092/upload/116/KMTV_TS-1111_1.m3u8
東森綜合HD,http://220.134.196.147:9553/http/61.219.99.20:8081/hls/63/805/ch12.m3u8
超視HD,http://220.134.196.147:8508/http/61.219.99.20:8081/hls/64/806/ch14.m3u8
中天綜合HD,http://220.134.196.147:8502/http/61.219.99.20:8081/hls/67/809/ch25.m3u8
中天娛樂HD,http://220.134.196.147:8509/http/61.219.99.20:8081/hls/67/809/ch26.m3u8
東風衛視,http://220.134.196.147:8537/http/61.219.99.20:8081/hls/68/810/ch31.m3u8
MUCH TV,http://220.134.196.147:8530/http/61.219.99.20:8081/hls/72/814/ch45.m3u8
東森戲劇HD,http://220.134.196.147:8536/http/61.219.99.20:8081/hls/64/806/ch13.m3u8
八大戲劇HD,http://220.134.196.147:8552/http/61.219.99.20:8081/hls/66/808/ch23.m3u8
TVBS歡樂HD,http://220.134.196.147:8522/http/61.219.99.20:8081/hls/65/807/ch17.m3u8
緯來戲劇,http://220.134.196.147:8504/http/61.219.99.20:8081/hls/69/811/ch33.m3u8
龍華戲劇台,http://220.134.196.147:8555/http/61.219.99.20:8068/hls/13/80/cstv13.m3u8
龍華日韓劇,http://220.134.196.147:8531/http/61.219.99.20:8068/hls/12/80/cstv12.m3u8
龍華偶像劇,http://220.134.196.147:8562/http/61.219.99.20:8068/hls/11/80/cstv11.m3u8
緯來日本HD,http://220.134.196.147:8565/http/61.219.99.20:8081/hls/69/811/ch34.m3u8
Taiwan Plus,http://220.134.196.147:8524/http/61.219.99.20:8081/hls/87/80/PtsTaiwanPlus4max.m3u8
年代新聞,http://220.134.196.147:8538/http/61.219.99.20:8081/hls/67/809/ch27.m3u8
東森新聞HD,http://220.134.196.147:8527/http/61.219.99.20:8081/hls/63/805/ch10.m3u8
中天新聞,http://220.134.196.147:8567/http/61.219.99.20:8081/hls/78/80/ch63max.m3u8
民視新聞,http://220.134.196.147:8519/http/61.219.99.20:8081/hls/85/80/FtvNews4max.m3u8
三立新聞HD,http://220.134.196.147:8541/http/61.219.99.20:8081/hls/65/807/ch18.m3u8
TVBS新聞HD,http://220.134.196.147:8542/http/61.219.99.20:8081/hls/75/817/ch59.m3u8
TVBS HD,http://220.134.196.147:8570/http/61.219.99.20:8081/hls/75/817/ch58.m3u8
非凡新聞HD,http://220.134.196.147:8571/http/61.219.99.20:8081/hls/75/817/ch57.m3u8
非凡商業HD,http://220.134.196.147:8511/http/61.219.99.20:8081/hls/74/816/ch56.m3u8
東森財經HD,http://220.134.196.147:8525/http/61.219.99.20:8081/hls/63/805/ch11.m3u8
寰宇新聞,http://220.134.196.147:8548/http/61.219.99.20:8081/hls/76/818/ch62.m3u8
壹新聞,http://220.134.196.147:8501/http/61.219.99.20:8081/hls/66/808/ch24.m3u8
Bloomberg News,http://220.134.196.147:8514/http/61.219.99.20:8078/hls/43/80/bloomber.m3u8
NHK HD,http://220.134.196.147:8534/http/61.219.99.20:8081/hls/62/804/ch06.m3u8
鏡電視新聞台,http://220.134.196.147:8561/http/61.219.99.20:8092/upload/114/MNEWS_TS-1111_1.m3u8
好萊塢電影HD,http://220.134.196.147:8543/http/61.219.99.20:8081/hls/74/816/ch55.m3u8
緯來電影HD,http://220.134.196.147:8574/http/61.219.99.20:8081/hls/69/811/ch35.m3u8
龍華電影台,http://220.134.196.147:8545/http/61.219.99.20:8068/hls/10/80/cstv10.m3u8
HBO,http://220.134.196.147:9520/http/61.219.99.20:8081/hls/71/813/ch41.m3u8
AXN,http://220.134.196.147:8526/http/61.219.99.20:8081/hls/71/813/ch43.m3u8
CINEMAX HD,http://220.134.196.147:8535/http/61.219.99.20:8081/hls/71/813/ch42.m3u8
AMC 電影台,http://220.134.196.147:8521/http/61.219.99.20:8092/upload/115/AMC_TS-1111_1.m3u8
寵物頻道,http://220.134.196.147:8532/http/59.120.8.187:8078/hls/40/80/pettv.m3u8
緯來育樂HD,http://220.134.196.147:8547/http/59.120.8.187:8081/hls/68/810/ch30.m3u8
緯來體育HD,http://220.134.196.147:8553/http/59.120.8.187:8081/hls/67/809/ch28.m3u8
博斯運動一,http://220.134.196.147:8564/http/61.219.99.20:8068/hls/15/80/cstv15.m3u8
momo綜合台,http://220.134.196.147:8575/http/59.120.8.187:8081/hls/76/818/momo_max.m3u8
DAZN 1,http://220.134.196.147:9120/http/59.120.8.187:8078/hls/25/80/esport.m3u8
DAZN 2,http://220.134.196.147:9119/http/59.120.8.187:8078/hls/26/80/esport2.m3u8
廈門衛視,http://220.134.196.147:8573/http/59.120.8.187:8078/hls/42/80/xmtv.m3u8
CCTV4-中央衛視,http://220.134.196.147:8559/http/59.120.8.187:8078/hls/42/80/cctv4.m3u8
海峽衛視,http://220.134.196.147:8550/http/59.120.8.187:8078/hls/42/80/fjttv.m3u8
浙江衛視,http://220.134.196.147:8512/http/59.120.8.187:8078/hls/41/80/zhejiang.m3u8
東方衛視,http://220.134.196.147:8558/http/59.120.8.187:8078/hls/41/80/east.m3u8
湖南衛視,http://220.134.196.147:8563/http/59.120.8.187:8078/hls/41/80/huana.m3u8
鳯凰衛視資訊,http://220.134.196.147:8577/http/59.120.8.187:8078/hls/20/80/phoenixif.m3u8
鳯凰衛視中文,http://220.134.196.147:8578/http/59.120.8.187:8078/hls/21/80/phoenixch.m3u8





🐻台灣酒店4(211-61串台),#genre#
中視,http://211.23.114.106:8502/http/60.251.39.91:8088/hls/72/814/ch47.m3u8
台視,http://211.23.114.106:8502/http/60.251.39.91:8088/hls/72/814/ch46.m3u8
民視,http://211.23.114.106:8504/http/60.251.39.91:8088/hls/73/815/ch49.m3u8
公視,http://211.23.114.106:8505/http/60.251.39.91:8088/hls/73/815/ch50.m3u8
華視,http://211.23.114.106:8503/http/60.251.39.91:8088/hls/72/814/ch48.m3u8
民視新聞台,http://211.23.114.106:8542/http/60.251.39.91:8081/hls/73/815/ch51.m3u8
龍華偶像,http://211.23.114.106:8524/http/60.251.39.91:8081/hls/63/805/ch12.m3u8
中天綜合,http://211.23.114.106:8526/http/60.251.39.91:8081/hls/67/809/ch25.m3u8
中天娛樂,http://211.23.114.106:8527/http/60.251.39.91:8081/hls/67/810/ch26.m3u8
八大綜合,http://211.23.114.106:8520/http/60.251.39.91:8088/hls/66/808/ch21.m3u8
八大第一,http://211.23.114.106:8536/http/60.251.39.91:8088/hls/66/808/ch22.m3u8
八大戲劇,http://211.23.114.106:8531/http/60.251.39.91:8081/hls/66/808/ch23.m3u8
三立新聞,http://211.23.114.106:8543/http/60.251.39.91:8081/hls/65/807/ch18.m3u8
中天新聞,http://211.23.114.106:8501/http/60.251.39.91:8081/hls/78/80/ch63max.m3u8
東森戲劇,http://211.23.114.106:8530/http/60.251.39.91:8081/hls/64/806/ch13.m3u8
東森綜合,http://220.134.196.147:9553/.m3u8
東森新聞,http://211.23.114.106:8510/http/60.251.39.91:8081/hls/63/805/ch10.m3u8
東森財經,http://211.23.114.106:8546/http/60.251.39.91:8081/hls/63/805/ch11.m3u8
東森幼幼,http://211.23.114.106:8528/http/60.251.39.91:8081/hls/63/805/ch09.m3u8
HBO亞洲,http://220.134.196.147:9520/http/60.251.39.91:8081/hls/71/813/ch41.m3u8
緯來綜合,http://211.23.114.106:8536/http/60.251.39.91:8081/hls/68/810/ch32.m3u8
緯來育樂,http://211.23.114.106:8536/http/60.251.39.91:8081/hls/68/810/ch30.m3u8
緯來電影,http://211.23.114.106:8528/http/60.251.39.91:8088/hls/69/811/ch35.m3u8
緯來戲劇,http://211.23.114.106:8502/http/60.251.39.91:8088/hls/69/811/ch33.m3u8
緯來日本,http://211.23.114.106:8537/http/60.251.39.91:8081/hls/69/811/ch34.m3u8
正德,http://211.23.114.106:8528/http/60.251.39.91:8081/hls/64/806/ch16.m3u8
ANIMAX,http://211.23.114.106:8509/http/60.251.39.91:8088/hls/61/803/ch01.m3u8
Discovery,http://211.23.114.106:8510/http/60.251.39.91:8088/hls/71/813/ch44.m3u8
預備頻道,http://211.23.114.106:8509/http/60.251.39.91:8088/hls/61/803/ch01.m3u8
三立台灣,http://211.23.114.106:8506/http/60.251.39.91:8081/hls/65/807/ch20.m3u8
三立都會,http://211.23.114.106:8506/http/60.251.39.91:8081/hls/65/807/ch19.m3u8
DAZN1,http://211.23.114.106:8523/http/60.251.39.91:8081/hls/63/805/ch13.m3u8
年代新聞,http://211.23.114.106:8517/http/60.251.39.91:8081/hls/67/809/ch27.m3u8
東風37,http://211.23.114.106:8536/http/60.251.39.91:8081/hls/68/810/ch31.m3u8
國興衛視,http://211.23.114.106:8523/http/60.251.39.91:8081/hls/64/806/ch15.m3u8
TVBS新聞,http://211.23.114.106:8528/http/60.251.39.91:8081/hls/75/817/ch59.m3u8
TVBS,http://211.23.114.106:8545/http/60.251.39.91:8081/hls/64/806/ch15.m3u8
寰宇新聞,http://211.23.114.106:8547/http/60.251.39.91:8081/hls/76/818/ch62.m3u8
壹新聞,http://211.23.114.106:8548/http/60.251.39.91:8081/hls/66/808/ch24.m3u8
TVBS歡樂台,http://211.23.114.106:8553/http/60.251.39.91:8081/hls/62/804/ch07.m3u8
JET綜合,http://211.23.114.106:8528/http/60.251.39.91:8081/hls/74/816/ch54.m3u8
年代much,http://211.23.114.106:8528/http/60.251.39.91:8081/hls/72/814/ch45.m3u8
好萊塢電影,http://211.23.114.106:8554/http/60.251.39.91:8081/hls/74/816/ch55.m3u8



中視,http://211.23.114.106:8502/http/61.221.81.94:8088/hls/72/814/ch47.m3u8
台視,http://211.23.114.106:8502/http/61.221.81.94:8088/hls/72/814/ch46.m3u8
民視,http://211.23.114.106:8504/http/61.221.81.94:8088/hls/73/815/ch49.m3u8
公視,http://211.23.114.106:8505/http/61.221.81.94:8088/hls/73/815/ch50.m3u8
華視,http://211.23.114.106:8503/http/61.221.81.94:8088/hls/72/814/ch48.m3u8
民視新聞台,http://211.23.114.106:8542/http/61.221.81.94:8081/hls/73/815/ch51.m3u8
龍華偶像,http://211.23.114.106:8524/http/61.221.81.94:8081/hls/63/805/ch12.m3u8
中天綜合,http://211.23.114.106:8526/http/61.221.81.94:8081/hls/67/809/ch25.m3u8
中天娛樂,http://211.23.114.106:8527/http/61.221.81.94:8081/hls/67/810/ch26.m3u8
八大綜合,http://211.23.114.106:8520/http/61.221.81.94:8088/hls/66/808/ch21.m3u8
八大第一,http://211.23.114.106:8536/http/61.221.81.94:8088/hls/66/808/ch22.m3u8
八大戲劇,http://211.23.114.106:8531/http/61.221.81.94:8081/hls/66/808/ch23.m3u8
三立新聞,http://211.23.114.106:8543/http/61.221.81.94:8081/hls/65/807/ch18.m3u8
中天新聞,http://211.23.114.106:8501/http/61.221.81.94:8081/hls/78/80/ch63max.m3u8
東森戲劇,http://211.23.114.106:8530/http/61.221.81.94:8081/hls/64/806/ch13.m3u8
東森綜合,http://220.134.196.147:9553/.m3u8
東森新聞,http://211.23.114.106:8510/http/61.221.81.94:8081/hls/63/805/ch10.m3u8
東森財經,http://211.23.114.106:8546/http/61.221.81.94:8081/hls/63/805/ch11.m3u8
東森幼幼,http://211.23.114.106:8528/http/61.221.81.94:8081/hls/63/805/ch09.m3u8
HBO亞洲,http://220.134.196.147:9520/http/61.221.81.94:8081/hls/71/813/ch41.m3u8
緯來綜合,http://211.23.114.106:8536/http/61.221.81.94:8081/hls/68/810/ch32.m3u8
緯來育樂,http://211.23.114.106:8536/http/61.221.81.94:8081/hls/68/810/ch30.m3u8
緯來電影,http://211.23.114.106:8528/http/61.221.81.94:8088/hls/69/811/ch35.m3u8
緯來戲劇,http://211.23.114.106:8502/http/61.221.81.94:8088/hls/69/811/ch33.m3u8
緯來日本,http://211.23.114.106:8537/http/61.221.81.94:8081/hls/69/811/ch34.m3u8
正德,http://211.23.114.106:8528/http/61.221.81.94:8081/hls/64/806/ch16.m3u8
ANIMAX,http://211.23.114.106:8509/http/61.221.81.94:8088/hls/61/803/ch01.m3u8
Discovery,http://211.23.114.106:8510/http/61.221.81.94:8088/hls/71/813/ch44.m3u8
預備頻道,http://211.23.114.106:8509/http/61.221.81.94:8088/hls/61/803/ch01.m3u8
三立台灣,http://211.23.114.106:8506/http/61.221.81.94:8081/hls/65/807/ch20.m3u8
三立都會,http://211.23.114.106:8506/http/61.221.81.94:8081/hls/65/807/ch19.m3u8
DAZN1,http://211.23.114.106:8523/http/61.221.81.94:8081/hls/63/805/ch13.m3u8
年代新聞,http://211.23.114.106:8517/http/61.221.81.94:8081/hls/67/809/ch27.m3u8
東風37,http://211.23.114.106:8536/http/61.221.81.94:8081/hls/68/810/ch31.m3u8
國興衛視,http://211.23.114.106:8523/http/61.221.81.94:8081/hls/64/806/ch15.m3u8
TVBS新聞,http://211.23.114.106:8528/http/61.221.81.94:8081/hls/75/817/ch59.m3u8
TVBS,http://211.23.114.106:8545/http/61.221.81.94:8081/hls/64/806/ch15.m3u8
TVBS歡樂台,http://211.23.114.106:8553/http/61.221.81.94:8081/hls/62/804/ch07.m3u8
寰宇新聞,http://211.23.114.106:8547/http/61.221.81.94:8081/hls/76/818/ch62.m3u8
壹新聞,http://211.23.114.106:8548/http/61.221.81.94:8081/hls/66/808/ch24.m3u8
JET綜合,http://211.23.114.106:8528/http/61.221.81.94:8081/hls/74/816/ch54.m3u8
年代much,http://211.23.114.106:8528/http/61.221.81.94:8081/hls/72/814/ch45.m3u8
好萊塢電影,http://211.23.114.106:8554/http/61.221.81.94:8081/hls/74/816/ch55.m3u8

🐻台灣(有線測試61),#genre#
CNN HD,http://61.216.11.93:49981/stream/channelid/881277234?profile=webtv-h264-aac-mpegts
民視,http://61.216.11.93:49981/stream/channelid/1736257299?profile=webtv-h264-aac-mpegts
大愛電視台,http://61.216.11.93:49981/stream/channelid/1572016406?profile=webtv-h264-aac-mpegts
好消息電視台,http://61.216.11.93:49981/stream/channelid/688411022?profile=webtv-h264-aac-mpegts
TLC HD,http://61.216.11.93:49981/stream/channelid/458490002?profile=webtv-h264-aac-mpegts
Nick Jr HD,http://61.216.11.93:49981/stream/channelid/580636100?profile=webtv-h264-aac-mpegts
緯來綜合台,http://61.216.11.93:49981/stream/channelid/106481234?profile=webtv-h264-aac-mpegts
緯來日本台,http://61.216.11.93:49981/stream/channelid/793565325?profile=webtv-h264-aac-mpegts
緯來體育台,http://61.216.11.93:49981/stream/channelid/1043018929?profile=webtv-h264-aac-mpegts
中天綜合台,http://61.216.11.93:49981/stream/channelid/1140193239?profile=webtv-h264-aac-mpegts
八大第一台,http://61.216.11.93:49981/stream/channelid/2021000694?profile=webtv-h264-aac-mpegts
八大綜合台,http://61.216.11.93:49981/stream/channelid/1339557876?profile=webtv-h264-aac-mpegts
八大戲劇台,http://61.216.11.93:49981/stream/channelid/1459437627?profile=webtv-h264-aac-mpegts
DAZN1,http://61.216.11.93:49981/stream/channelid/1943512210?profile=webtv-h264-aac-mpegts
東森超視台,http://61.216.11.93:49981/stream/channelid/1026178460?profile=webtv-h264-aac-mpegts
東森新聞台,http://61.216.11.93:49981/stream/channelid/1254660478?profile=webtv-h264-aac-mpegts
年代much,http://61.216.11.93:49981/stream/channelid/644357774?profile=webtv-h264-aac-mpegts
TVBS歡樂台,http://61.216.11.93:49981/stream/channelid/1607444205?profile=webtv-h264-aac-mpegts
